text,label
rocket alarms blare in the city netivot near gaza there are no immediate reports of impacts in the city some of whose residents have left following hamas s october atrocities and the frequent rocket fire ever since,0
we have more information on the attack that took place in the jerusalem area the israeli national emergency service says four people were being treated for gunshot wounds including a year old man who was in a very serious condition,1
dubai united arab emirates internet access across the war torn nation of yemen collapsed early this morning without explanation web monitors say,0
dozens of innocent civilians were brutally murdered this evening in a series of israeli aerial and artillery strikes in various regions of the gaza strip according to local sources,0
the israeli occupation forces rounded up dozens of palestinians in raids at their homes across the occupied west bank most of them from the city of hebron according to various sources,0
the idf says it is carrying out strikes in lebanon in response to the antitank guided missile attack on the border the military says it will provide further information on the attack and the response soon,1
two palestinians suffocated today after being pepper sprayed directly in the face by israeli colonists at the awarta military checkpoint south of nablus said medical sources,0
us president joe biden and israeli prime minister benjamin netanyahu have spoken on the phone amid heavy bombardments in gaza we know they had a conversation overnight focusing on a potential humanitarian pause,1
israeli colonists this evening set fire to a palestinian owned house located at the outskirts of the village of talfit south of nablus said official sources,0
the hamas terror group makes an unverified claim that almost israeli hostages held in the gaza strip have been killed by israeli airstrikes there is no independent verification and israel has not reacted to such claims in the past,0
sirens sound again in ashkelon and several gaza border communities as gaza based terrorists launch a fresh barrage at israel,0
the israeli military claims that it has killed hamas fighters during operations carried out in the last few days in a statement it said that these fighters were killed during battles in gaza city near al shifa hospital,1
the israeli air force has airlifted hundreds of israeli troops who were abroad across europe over the past day in order for them to fight in the ongoing war against the hamas terror group in the gaza strip,1
colonial israeli settlers set a palestinian owned residential structure on fire today and destroyed several water pipes near the town of al auja to the north of jericho in the occupied west bank according to local sources,0
beirut thursday november wafa five lebanese civilians were killed this evening in a wave of israeli airstrikes targeting multiple villages in southern lebanon the country s national news agency has reported,0
the israeli military continues to call on residents of the north to move southwards,1
rocket warning sirens are activated in several kibbutzim near the border with the gaza strip,0
the un has been utterly useless in demanding a ceasefire in gaza and ukraine geoffrey robertson a human rights barrister says there is no difference between the war crimes of putin and netanyahu,0
five palestinian civilians were killed and dozens of others were injured in an israeli airstrike on the south of gaza city reported wafa correspondent,0
israeli occupation bulldozers sunday evening uprooted olive trees from the lands of the village of haris west of salfit,1
medical and local sources wednesday said that more than palestinians were killed in artillery air and sea bombardment on all areas of the gaza strip,0
the shin bet says the head of the security agency ronen bar and idf chief of staff lt gen herzi halevi toured the agency s special operations command room today,1
waterborne illnesses such as cholera and typhoid are likely to emerge as israel continues to prevent clean water from reaching the strip human rights watch says,0
the palestinian red crescent society prcs received additional aid trucks on saturday a number it says is equivalent to the number of trucks arriving per day since october,0
us officials have confirmed to reuters and afp that an american drone was shot down off the coast of yemen,0
five people were tonight injured by israeli live bullets in the city of qalqilya according to local sources,0
the israel defense forces says it launched massive airstrikes in the gaza strip hitting more than targets over the past day in a coastal neighborhood of gaza city,1
the group l chaim jews against the death penalty has expressed alarm over the possible expansion of the use of capital punishment which could see palestinian assailants being sentenced to death,0
earlier we reported that israel had recalled its ambassador to south africa for consultation in light of recent statements from the country this came after calls from some in south africa s parliament to close the israeli embassy there,0
for palestinians in gaza it s the house of healing for israel it s hamas s main command centre,0
israeli occupation forces injured four palestinians this afternoon and arrested another during a military raid into dheisha refugee camp in the southern west bank city of bethlehem according to local sources,0
two palestinians were shot and wounded by israeli occupation forces tonight during confrontations that erupted near the village of tana to the east of nablus in the occupied west bank according to local sources,0
the health ministry says that people in israel have been wounded since the start of the war with hamas in gaza on october,1
israeli occupation forces at dawn on wednesday stormed the campus of birzeit university north of the city of ramallah and shot a palestinian youth sources confirmed,1
shas chief aryeh deri welcomes news of prime minister benjamin netanyahu and benny gantz uniting in an emergency coalition saying that our enemies see our unity and understand that can not beat us,1
cyprus president nikos christodoulides says the island nation is ready to act as a hub for humanitarian aid to the gaza strip,1
the palestinian authority foreign ministry issues a statement condemning the assertion by israeli heritage minister amichai eliyahu that dropping a nuclear bomb on the gaza strip is an option,0
russia s makhachkala airport in the muslim majority region of dagestan reopens afternoon following an antisemitic riot the previous day,1
a palestinian was monday evening killed after he was shot by israeli occupation forces west of the occupied west bank city of jenin,0
in a post on x the military said the captives were being escorted by israeli forces and shin bet agents it said the captives would be accompanied until they are reunited with their families at israeli hospitals,1
hard right israeli minister of heritage amichai eliyahu from the extremist otzma yehudit party called today for dropping an atomic bomb on the gaza strip,1
ghazi hamad a member of hamas s political bureau says the group is open to negotiating to release even more civilian captives currently held in gaza including men,0
